市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SH,601611,2017-01-06 14:11:17,18.2000,1,7296.0000,4,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,260,215,797,774,1105,131,249,31,95,265
SH,601611,2017-01-06 14:11:20,18.2000,18,600640.0000,330,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,450,793,774,1105,1319,15,131,249,31,95
SH,601611,2017-01-06 14:11:26,18.2000,4,41856.0000,23,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,3,450,798,769,1105,124,249,31,95,265
SH,601611,2017-01-06 14:11:29,18.2000,6,69120.0000,38,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,162,455,798,769,1105,124,249,31,95,265
SH,601611,2017-01-06 14:11:32,18.2000,2,81920.0000,45,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,533,455,789,769,1105,124,249,31,95,265
SH,601611,2017-01-06 14:11:38,18.2100,4,36416.0000,20,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,242,525,789,769,1105,104,249,31,95,252
SH,601611,2017-01-06 14:11:41,18.2000,10,445952.0000,245,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,526,801,752,1105,1316,360,104,245,31,95
SH,601611,2017-01-06 14:11:44,18.1900,5,156480.0000,86,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,533,801,752,1105,1316,277,104,245,31,95
SH,601611,2017-01-06 14:11:47,18.2000,3,63744.0000,35,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,537,801,754,1105,1316,247,104,257,31,95
SH,601611,2017-01-06 14:11:50,18.2000,3,12736.0000,7,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,537,801,769,1105,1316,250,104,257,31,30
SH,601611,2017-01-06 14:11:53,18.2000,10,454976.0000,250,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,61,537,806,770,1105,104,257,31,30,302
SH,601611,2017-01-06 14:11:59,18.2000,2,92800.0000,51,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,22,537,806,780,1105,138,257,31,30,302
SH,601611,2017-01-06 14:12:02,18.2100,1,18176.0000,10,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,69,551,806,780,1105,128,257,31,30,304
SH,601611,2017-01-06 14:12:05,18.2000,6,49152.0000,27,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,51,611,806,780,1105,128,254,31,30,304
SH,601611,2017-01-06 14:12:08,18.2000,1,1920.0000,1,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,403,611,807,780,1105,128,254,31,30,304
SH,601611,2017-01-06 14:12:17,18.2100,7,45440.0000,25,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,461,611,807,780,1105,137,265,31,32,304
SH,601611,2017-01-06 14:12:20,18.2100,1,3712.0000,2,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,468,611,808,680,1105,140,265,31,32,332
SH,601611,2017-01-06 14:12:23,18.2000,15,263936.0000,145,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2100,18.2200,18.2300,18.2400,18.2500,440,611,808,680,1105,37,265,31,32,332
SH,601611,2017-01-06 14:12:26,18.2100,6,69248.0000,38,B,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,52,440,611,810,680,265,31,32,332,170
SH,601611,2017-01-06 14:12:29,18.2100,1,3584.0000,2,S,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,227,468,611,792,680,253,31,32,332,170
SH,601611,2017-01-06 14:12:32,18.2100,1,9152.0000,5,S,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,233,489,554,797,680,253,31,32,332,170
SH,601611,2017-01-06 14:12:35,18.2100,1,5440.0000,3,S,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,234,497,494,797,680,253,31,32,322,170
SH,601611,2017-01-06 14:12:38,18.2200,1,145728.0000,80,B,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,307,507,492,797,680,173,31,32,322,170
SH,601611,2017-01-06 14:12:41,18.2200,2,36480.0000,20,B,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,308,556,492,801,680,153,31,32,336,170
SH,601611,2017-01-06 14:12:44,18.2200,4,240512.0000,132,B,18.2100,18.2000,18.1900,18.1800,18.1700,18.2200,18.2300,18.2400,18.2500,18.2600,306,556,492,801,680,23,31,32,336,170
SH,601611,2017-01-06 14:12:47,18.2000,43,2060544.0000,1132,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,492,796,680,1115,1324,471,10,3,31,34
SH,601611,2017-01-06 14:12:50,18.2000,1,18240.0000,10,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,492,796,650,1115,1326,461,10,3,31,34
SH,601611,2017-01-06 14:12:53,18.2000,2,138304.0000,76,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,492,796,675,1115,1326,385,11,3,31,34
SH,601611,2017-01-06 14:12:56,18.2000,2,72832.0000,40,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,492,808,675,1115,1326,345,11,8,31,34
SH,601611,2017-01-06 14:12:59,18.2000,2,72768.0000,40,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,492,808,675,1115,1326,305,11,8,31,34
SH,601611,2017-01-06 14:13:02,18.1900,9,172928.0000,95,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,485,808,675,1115,1326,217,11,8,31,34
SH,601611,2017-01-06 14:13:05,18.2000,24,578560.0000,318,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,505,808,675,1115,1326,44,11,8,31,34
SH,601611,2017-01-06 14:13:08,18.2000,10,80128.0000,44,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2100,18.2200,18.2300,18.2400,505,808,675,1115,1326,3,11,8,31,34
SH,601611,2017-01-06 14:13:11,18.2000,14,70912.0000,39,B,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2300,18.2400,18.2500,18.2600,511,808,675,1117,1326,9,31,34,352,170
SH,601611,2017-01-06 14:13:14,18.2000,5,34048.0000,19,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2300,18.2400,18.2500,18.2600,18.2700,13,502,808,675,1117,31,34,352,170,297
SH,601611,2017-01-06 14:13:17,18.2000,12,156480.0000,86,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2300,18.2400,18.2500,18.2600,18.2700,9,460,804,679,1117,31,34,352,170,275
SH,601611,2017-01-06 14:13:20,18.2000,8,167488.0000,92,S,18.1900,18.1800,18.1700,18.1600,18.1500,18.2000,18.2300,18.2400,18.2500,18.2600,459,804,700,1117,1326,7,31,34,352,170
SH,601611,2017-01-06 14:13:23,18.2000,2,12736.0000,7,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2300,18.2400,18.2500,18.2600,18.2700,30,462,804,700,1117,31,34,402,170,275
SH,601611,2017-01-06 14:13:26,18.2000,1,3648.0000,2,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2200,18.2300,18.2400,18.2500,18.2600,59,453,804,700,1117,32,31,39,402,170
SH,601611,2017-01-06 14:13:29,18.2200,1,16384.0000,9,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2200,18.2300,18.2400,18.2500,18.2600,145,447,804,700,1117,23,31,39,405,170
SH,601611,2017-01-06 14:13:32,18.2200,5,43712.0000,24,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2200,18.2300,18.2400,18.2500,18.2600,162,447,804,700,1117,9,31,39,405,170
SH,601611,2017-01-06 14:13:35,18.2200,3,20032.0000,11,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2200,18.2300,18.2400,18.2500,18.2600,316,467,804,700,1117,8,31,39,405,386
SH,601611,2017-01-06 14:13:38,18.2200,1,9088.0000,5,B,18.2000,18.1900,18.1800,18.1700,18.1600,18.2200,18.2300,18.2400,18.2500,18.2600,339,497,804,700,1117,3,31,44,405,386
SH,601611,2017-01-06 14:13:44,18.2200,2,16448.0000,9,B,18.2200,18.2000,18.1900,18.1800,18.1700,18.2300,18.2400,18.2500,18.2600,18.2700,1,434,497,804,790,31,44,405,386,275
SH,601611,2017-01-06 14:13:50,18.2200,2,3584.0000,2,S,18.2200,18.2000,18.1900,18.1800,18.1700,18.2300,18.2400,18.2500,18.2600,18.2700,115,517,497,804,790,31,44,405,386,275
SH,601611,2017-01-06 14:13:53,18.2200,4,38336.0000,21,S,18.2200,18.2000,18.1900,18.1800,18.1700,18.2300,18.2400,18.2500,18.2600,18.2700,95,522,467,803,808,31,44,405,386,275
SH,601611,2017-01-06 14:13:56,18.2000,30,875584.0000,481,S,18.2000,18.1900,18.1800,18.1700,18.1600,18.2300,18.2400,18.2500,18.2600,18.2700,150,467,803,808,1117,31,44,405,386,275
SH,601611,2017-01-06 14:13:59,18.2200,5,45568.0000,25,B,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,14,23,150,497,803,11,44,410,386,275
SH,601611,2017-01-06 14:14:02,18.2400,12,100352.0000,55,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,20,10,20,65,137,410,386,275,1057,1004
SH,601611,2017-01-06 14:14:05,18.2400,2,40064.0000,22,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,62,40,65,137,503,11,410,386,275,1057
SH,601611,2017-01-06 14:14:08,18.2300,1,5440.0000,3,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,146,40,65,209,494,11,410,386,275,1057
SH,601611,2017-01-06 14:14:11,18.2300,3,67456.0000,37,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,109,40,65,210,501,11,410,389,275,1057
SH,601611,2017-01-06 14:14:14,18.2500,38,781184.0000,428,B,18.2500,18.2300,18.2200,18.2100,18.2000,18.2600,18.2700,18.2800,18.2900,18.3000,73,232,40,65,210,389,275,1061,1004,1621
SH,601611,2017-01-06 14:14:17,18.2500,2,14592.0000,8,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,65,262,232,40,65,389,275,1061,1004,1621
SH,601611,2017-01-06 14:14:20,18.2500,1,10880.0000,6,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,59,262,232,40,75,389,275,1061,1004,1611
SH,601611,2017-01-06 14:14:26,18.2500,1,9152.0000,5,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,64,276,232,57,88,389,278,1061,1004,1611
SH,601611,2017-01-06 14:14:29,18.2600,6,25600.0000,14,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,64,276,231,57,88,159,278,1061,1004,1611
SH,601611,2017-01-06 14:14:35,18.2600,5,118656.0000,65,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,84,276,231,57,88,95,278,1064,1004,1602
SH,601611,2017-01-06 14:14:38,18.2600,11,115008.0000,63,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,84,276,231,57,88,32,279,1064,954,1602
SH,601611,2017-01-06 14:14:41,18.2500,1,1856.0000,1,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,83,276,231,57,88,32,279,1064,954,1602
SH,601611,2017-01-06 14:14:44,18.2600,6,23744.0000,13,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,89,276,231,57,93,39,284,1069,954,1602
SH,601611,2017-01-06 14:14:47,18.2700,37,1006144.0000,551,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2600,18.2800,18.2900,18.3000,18.3100,276,241,57,93,286,43,1069,924,1602,348
SH,601611,2017-01-06 14:14:50,18.2600,2,34752.0000,19,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2600,18.2700,18.2800,18.2900,18.3000,276,241,57,103,291,62,16,1069,925,1602
SH,601611,2017-01-06 14:14:53,18.2600,4,83968.0000,46,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2600,18.2700,18.2800,18.2900,18.3000,276,241,57,103,291,24,16,1069,925,1602
SH,601611,2017-01-06 14:14:59,18.2500,1,1792.0000,1,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,286,141,82,103,297,10,24,408,1085,925
SH,601611,2017-01-06 14:15:02,18.2300,17,1041216.0000,571,S,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2500,18.2600,18.2700,18.2800,76,103,299,288,791,429,10,29,446,1097
SH,601611,2017-01-06 14:15:08,18.2300,1,9152.0000,5,B,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2500,18.2600,18.2700,18.2800,72,93,319,288,791,424,10,59,448,1097
SH,601611,2017-01-06 14:15:11,18.2300,2,368256.0000,202,B,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2500,18.2600,18.2700,18.2800,72,93,319,281,791,222,10,59,449,1097
SH,601611,2017-01-06 14:15:14,18.2300,2,140352.0000,77,B,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,172,93,321,281,791,145,10,10,59,449
SH,601611,2017-01-06 14:15:17,18.2200,6,83904.0000,46,S,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,141,96,321,281,781,130,10,30,89,459
SH,601611,2017-01-06 14:15:20,18.2200,4,96512.0000,53,S,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,89,96,341,278,781,129,10,30,89,459
SH,601611,2017-01-06 14:15:23,18.2300,1,9088.0000,5,B,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,89,142,341,278,784,124,10,31,140,459
SH,601611,2017-01-06 14:15:26,18.2300,1,1856.0000,1,B,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,90,142,351,278,784,123,10,31,141,421
SH,601611,2017-01-06 14:15:29,18.2300,5,424576.0000,233,S,18.2300,18.2100,18.2000,18.1900,18.1800,18.2400,18.2500,18.2600,18.2700,18.2800,11,142,353,288,786,10,31,165,421,1050
SH,601611,2017-01-06 14:15:32,18.2200,3,31040.0000,17,S,18.2200,18.2100,18.2000,18.1900,18.1800,18.2400,18.2500,18.2600,18.2700,18.2800,155,142,343,293,786,10,31,165,421,1050
SH,601611,2017-01-06 14:15:35,18.2200,2,21824.0000,12,S,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,397,142,366,293,786,22,10,35,165,421
SH,601611,2017-01-06 14:15:38,18.2300,3,40128.0000,22,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,4,398,142,384,293,10,35,203,421,1050
SH,601611,2017-01-06 14:15:47,18.2500,3,54720.0000,30,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2500,18.2600,18.2700,18.2800,18.2900,4,449,144,400,293,25,214,421,1050,925
SH,601611,2017-01-06 14:15:50,18.2200,2,10944.0000,6,S,18.2200,18.2100,18.2000,18.1900,18.1800,18.2500,18.2600,18.2700,18.2800,18.2900,447,139,397,293,796,45,214,421,1051,925
SH,601611,2017-01-06 14:15:56,18.2400,8,96704.0000,53,B,18.2400,18.2200,18.2100,18.2000,18.1900,18.2600,18.2700,18.2800,18.2900,18.3000,7,447,139,357,293,218,421,1051,925,1560
SH,601611,2017-01-06 14:16:02,18.2400,1,1856.0000,1,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,6,6,447,158,357,1,220,427,1051,925
SH,601611,2017-01-06 14:16:05,18.2200,5,196800.0000,108,S,18.2400,18.2200,18.2100,18.2000,18.1900,18.2500,18.2600,18.2700,18.2800,18.2900,2,351,158,367,291,3,260,427,1051,925
SH,601611,2017-01-06 14:16:08,18.2500,3,9152.0000,5,B,18.2500,18.2200,18.2100,18.2000,18.1900,18.2600,18.2700,18.2800,18.2900,18.3000,1,351,158,368,296,275,427,1051,925,1560
SH,601611,2017-01-06 14:16:11,18.2500,1,1856.0000,1,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,20,10,357,158,368,192,262,427,1051,925
SH,601611,2017-01-06 14:16:14,18.2400,4,118528.0000,65,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,141,357,158,368,296,17,212,262,407,1051
SH,601611,2017-01-06 14:16:23,18.2400,2,25536.0000,14,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,141,417,158,371,315,279,230,251,437,1114
SH,601611,2017-01-06 14:16:26,18.2400,3,16448.0000,9,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,141,417,158,371,315,275,271,251,447,1114
SH,601611,2017-01-06 14:16:29,18.2400,1,12800.0000,7,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,141,417,158,381,315,268,271,251,447,1114
SH,601611,2017-01-06 14:16:32,18.2300,2,9024.0000,5,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,157,417,158,381,315,268,271,251,449,1129
SH,601611,2017-01-06 14:16:35,18.2400,2,133184.0000,73,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,157,417,158,381,315,195,271,251,449,1137
SH,601611,2017-01-06 14:16:38,18.2300,2,10944.0000,6,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,175,417,158,381,315,191,277,291,449,1137
SH,601611,2017-01-06 14:16:41,18.2300,4,200576.0000,110,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,85,424,158,381,315,196,277,291,449,1137
SH,601611,2017-01-06 14:16:44,18.2300,6,144000.0000,79,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,46,424,158,384,315,244,284,291,449,1137
SH,601611,2017-01-06 14:16:47,18.2200,8,193216.0000,106,S,18.2200,18.2100,18.2000,18.1900,18.1800,18.2300,18.2400,18.2500,18.2600,18.2700,378,158,384,315,817,40,244,284,301,450
SH,601611,2017-01-06 14:16:50,18.2400,8,532608.0000,292,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,108,9,378,158,384,289,301,458,1137,949
SH,601611,2017-01-06 14:16:53,18.2400,1,18176.0000,10,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,98,9,378,158,395,275,301,458,1137,949
SH,601611,2017-01-06 14:16:56,18.2400,3,118592.0000,65,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,70,9,378,158,395,253,301,488,1137,949
SH,601611,2017-01-06 14:16:59,18.2500,1,16448.0000,9,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,70,109,378,158,395,244,301,488,1137,949
SH,601611,2017-01-06 14:17:02,18.2400,1,3648.0000,2,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,70,109,378,158,395,244,301,488,1146,949
SH,601611,2017-01-06 14:17:05,18.2400,2,10944.0000,6,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,85,109,378,121,395,243,313,488,1146,949
SH,601611,2017-01-06 14:17:08,18.2400,1,1792.0000,1,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,87,115,378,111,395,243,313,508,1146,949
SH,601611,2017-01-06 14:17:11,18.2500,18,503744.0000,276,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,727,84,115,378,111,313,508,1138,949,1571
SH,601611,2017-01-06 14:17:14,18.2500,2,38336.0000,21,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,706,120,115,378,111,323,508,1138,949,1571
SH,601611,2017-01-06 14:17:23,18.2500,1,182464.0000,100,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,626,123,115,375,109,333,508,1138,944,1640
SH,601611,2017-01-06 14:17:26,18.2600,8,105920.0000,58,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,613,123,115,375,109,293,508,1138,944,1640
SH,601611,2017-01-06 14:17:29,18.2500,2,419776.0000,230,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,403,123,115,275,109,287,508,1138,944,2039
SH,601611,2017-01-06 14:17:32,18.2500,4,27328.0000,15,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,389,123,115,275,109,286,508,1138,944,2059
SH,601611,2017-01-06 14:17:35,18.2500,3,138688.0000,76,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,314,123,115,275,109,286,508,1138,944,2059
SH,601611,2017-01-06 14:17:38,18.2600,21,502208.0000,275,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,315,123,117,275,109,12,508,1138,944,2059
SH,601611,2017-01-06 14:17:41,18.2500,4,184320.0000,101,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,239,123,117,275,109,6,508,1143,944,2059
SH,601611,2017-01-06 14:17:44,18.2500,14,507456.0000,278,S,18.2600,18.2500,18.2400,18.2300,18.2200,18.2700,18.2800,18.2900,18.3000,18.3100,95,6,123,117,275,508,1151,944,2059,349
SH,601611,2017-01-06 14:17:47,18.2600,2,18176.0000,10,S,18.2600,18.2500,18.2400,18.2300,18.2200,18.2700,18.2800,18.2900,18.3000,18.3100,111,17,123,117,275,508,1151,944,2059,349
SH,601611,2017-01-06 14:17:53,18.2600,4,268608.0000,147,S,18.2600,18.2500,18.2400,18.2300,18.2200,18.2700,18.2800,18.2900,18.3000,18.3100,94,17,121,117,275,411,1138,944,2039,349
SH,601611,2017-01-06 14:17:56,18.2600,5,93120.0000,51,S,18.2600,18.2500,18.2400,18.2300,18.2200,18.2700,18.2800,18.2900,18.3000,18.3100,43,22,121,117,275,422,1138,944,1671,357
SH,601611,2017-01-06 14:18:02,18.2600,8,124160.0000,68,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,19,95,117,275,112,370,440,1138,967,1670
SH,601611,2017-01-06 14:18:05,18.2700,8,1097600.0000,601,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,19,95,117,126,102,15,209,1138,954,1684
SH,601611,2017-01-06 14:18:08,18.2400,12,220736.0000,121,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2600,18.2700,18.2800,18.2900,117,126,102,399,314,29,50,217,1075,954
SH,601611,2017-01-06 14:18:14,18.2400,1,20032.0000,11,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,117,142,102,399,314,18,1,102,240,1075
SH,601611,2017-01-06 14:18:17,18.2400,5,125824.0000,69,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2600,18.2700,18.2800,18.2900,18.3000,35,79,142,102,399,102,210,1075,979,1686
SH,601611,2017-01-06 14:18:20,18.2600,6,111424.0000,61,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2600,18.2700,18.2800,18.2900,18.3000,47,99,142,123,479,51,240,1082,979,1706
SH,601611,2017-01-06 14:18:26,18.2500,1,31040.0000,17,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,54,99,142,123,484,3,51,341,1093,979
SH,601611,2017-01-06 14:18:29,18.2400,4,56512.0000,31,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,33,99,142,123,484,23,55,393,1093,979
SH,601611,2017-01-06 14:18:32,18.2500,9,103936.0000,57,B,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,80,142,123,496,314,3,22,55,393,1085
SH,601611,2017-01-06 14:18:35,18.2500,3,9152.0000,5,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,97,80,172,123,496,20,116,393,1090,979
SH,601611,2017-01-06 14:18:38,18.2500,1,3584.0000,2,B,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,205,85,172,123,496,18,117,406,1079,979
SH,601611,2017-01-06 14:18:41,18.2400,1,11008.0000,6,S,18.2400,18.2300,18.2200,18.2100,18.2000,18.2500,18.2600,18.2700,18.2800,18.2900,199,85,172,123,496,23,145,306,1099,979
SH,601611,2017-01-06 14:18:44,18.2300,6,392192.0000,215,S,18.2300,18.2200,18.2100,18.2000,18.1900,18.2400,18.2500,18.2600,18.2700,18.2800,79,172,123,496,314,10,13,186,306,1099
SH,601611,2017-01-06 14:18:47,18.2500,5,54656.0000,30,B,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,115,10,79,172,123,186,310,1104,964,1742
SH,601611,2017-01-06 14:18:50,18.2500,1,1856.0000,1,S,18.2500,18.2400,18.2300,18.2200,18.2100,18.2600,18.2700,18.2800,18.2900,18.3000,114,10,91,172,123,186,310,1136,964,1742
